applicant_id,prediction
"1","1"
"2","0"
"3","0"
"4","1"
"5","0"
"6","0"
"7","1"
"8","1"
"9","1"
"10","0"
"11","1"
"12","0"
"13","0"
"14","0"
"15","1"
"16","0"
"17","0"
"18","1"
"19","0"
"20","1"
"21","0"
"22","0"
"23","0"
"24","1"
"25","0"
"26","0"
"27","1"
"28","1"
"29","0"
"30","1"
"31","1"
"32","0"
"33","0"
"34","0"
"35","1"
"36","0"
"37","1"
"38","0"
"39","0"
"40","1"
"41","0"
"42","0"
"43","1"
"44","1"
"45","1"
"46","0"
"47","0"
"48","1"
"49","0"
"50","0"
"51","0"
"52","1"
"53","0"
"54","0"
"55","0"
"56","0"
"57","1"
"58","1"
"59","1"
"60","0"
"61","0"
"62","1"
"63","1"
"64","0"
"65","1"
"66","1"
"67","0"
"68","0"
"69","0"
"70","0"
"71","0"
"72","0"
"73","0"
"74","1"
"75","1"
"76","0"
"77","0"
"78","0"
"79","0"
"80","1"
"81","1"
"82","1"
"83","1"
"84","0"
"85","0"
"86","1"
"87","1"
"88","0"
"89","1"
"90","1"
"91","0"
"92","1"
"93","1"
"94","0"
"95","1"
"96","1"
"97","0"
"98","0"
"99","1"
"100","1"
"101","1"
"102","0"
"103","1"
"104","0"
"105","0"
"106","1"
"107","1"
"108","1"
"109","0"
"110","1"
"111","0"
"112","0"
"113","1"
"114","0"
"115","0"
"116","0"
"117","1"
"118","1"
"119","1"
"120","1"
"121","0"
"122","1"
"123","0"
"124","1"
"125","1"
"126","1"
"127","0"
"128","1"
"129","1"
"130","1"
"131","1"
"132","1"
"133","0"
"134","1"
"135","1"
"136","0"
"137","1"
"138","1"
"139","0"
"140","0"
"141","0"
"142","0"
"143","1"
"144","0"
"145","1"
"146","0"
"147","0"
"148","0"
"149","0"
"150","0"
"151","0"
"152","0"
"153","1"
"154","0"
"155","0"
"156","0"
"157","1"
"158","0"
"159","0"
"160","1"
"161","0"
"162","0"
"163","0"
"164","1"
"165","0"
"166","0"
"167","0"
"168","1"
"169","1"
"170","0"
"171","0"
"172","1"
"173","1"
"174","0"
"175","1"
"176","0"
"177","0"
"178","0"
"179","0"
"180","1"
"181","1"
"182","1"
"183","1"
"184","1"
"185","0"
"186","1"
"187","0"
"188","1"
"189","0"
"190","1"
"191","0"
"192","0"
"193","1"
"194","1"
"195","1"
"196","1"
"197","0"
"198","0"
"199","0"
"200","0"
"201","0"
"202","0"
"203","0"
"204","1"
"205","1"
"206","0"
"207","1"
"208","1"
"209","0"
"210","1"
"211","0"
"212","0"
"213","0"
"214","1"
"215","1"
"216","1"
"217","1"
"218","1"
"219","0"
"220","0"
"221","0"
"222","0"
"223","0"
"224","1"
"225","0"
"226","0"
"227","1"
"228","0"
"229","1"
"230","0"
"231","0"
"232","1"
"233","0"
"234","0"
"235","0"
"236","0"
"237","0"
"238","0"
"239","1"
"240","0"
"241","1"
"242","0"
"243","1"
"244","0"
"245","0"
"246","1"
"247","0"
"248","0"
"249","0"
"250","1"
"251","0"
"252","1"
"253","1"
"254","0"
"255","1"
"256","0"
"257","0"
"258","0"
"259","0"
"260","1"
"261","0"
"262","0"
"263","0"
"264","1"
"265","0"
"266","0"
"267","0"
"268","0"
"269","1"
"270","1"
"271","0"
"272","0"
"273","0"
"274","0"
"275","0"
"276","0"
"277","1"
"278","1"
"279","0"
"280","1"
"281","0"
"282","1"
"283","1"
"284","1"
"285","0"
"286","0"
"287","0"
"288","0"
"289","0"
"290","0"
"291","1"
"292","0"
"293","1"
"294","1"
"295","0"
"296","1"
"297","0"
"298","0"
"299","1"
"300","0"
"301","0"
"302","0"
"303","0"
"304","0"
"305","1"
"306","0"
"307","0"
"308","0"
"309","1"
"310","1"
"311","0"
"312","1"
"313","0"
"314","0"
"315","0"
"316","0"
"317","1"
"318","0"
"319","0"
"320","1"
"321","1"
"322","1"
"323","1"
"324","0"
"325","1"
"326","0"
"327","0"
"328","1"
"329","1"
"330","0"
"331","0"
"332","0"
"333","1"
"334","0"
"335","1"
"336","0"
"337","1"
"338","1"
"339","1"
"340","0"
"341","1"
"342","0"
"343","1"
"344","0"
"345","1"
"346","0"
"347","0"
"348","1"
"349","0"
"350","1"
"351","0"
"352","1"
"353","0"
"354","1"
"355","0"
"356","0"
"357","1"
"358","0"
"359","1"
"360","1"
"361","1"
"362","0"
"363","0"
"364","0"
"365","0"
"366","1"
"367","0"
"368","1"
"369","0"
"370","0"
"371","1"
"372","1"
"373","0"
"374","1"
"375","0"
"376","1"
"377","0"
"378","1"
"379","0"
"380","1"
"381","1"
"382","0"
"383","1"
"384","1"
"385","0"
"386","1"
"387","0"
"388","1"
"389","1"
"390","1"
"391","0"
"392","1"
"393","1"
"394","1"
"395","0"
"396","0"
"397","0"
"398","0"
"399","0"
"400","0"
"401","0"
"402","1"
"403","0"
"404","0"
"405","0"
"406","0"
"407","0"
"408","1"
"409","1"
"410","0"
"411","1"
"412","1"
"413","1"
"414","1"
"415","0"
"416","0"
"417","1"
"418","1"
"419","0"
"420","1"
"421","0"
"422","1"
"423","1"
"424","0"
"425","0"
"426","1"
"427","1"
"428","0"
"429","1"
"430","1"
"431","1"
"432","1"
"433","0"
"434","1"
"435","0"
"436","1"
"437","1"
"438","1"
"439","1"
"440","0"
"441","0"
"442","1"
"443","1"
"444","0"
"445","1"
"446","1"
"447","0"
"448","1"
"449","0"
"450","0"
"451","0"
"452","0"
"453","0"
"454","0"
"455","0"
"456","0"
"457","0"
"458","0"
"459","1"
"460","1"
"461","0"
"462","1"
"463","1"
"464","0"
"465","0"
"466","0"
"467","0"
"468","1"
"469","0"
"470","1"
"471","0"
"472","0"
"473","1"
"474","0"
"475","0"
"476","1"
"477","1"
"478","0"
"479","1"
"480","1"
"481","0"
"482","1"
"483","0"
"484","0"
"485","0"
"486","0"
"487","0"
"488","1"
"489","0"
"490","1"
"491","0"
"492","1"
"493","0"
"494","0"
"495","0"
"496","1"
"497","1"
"498","0"
"499","1"
"500","0"
"501","0"
"502","0"
"503","1"
"504","1"
"505","0"
"506","0"
"507","0"
"508","0"
"509","0"
"510","1"
"511","0"
"512","1"
"513","0"
"514","1"
"515","1"
"516","0"
"517","0"
"518","1"
"519","0"
"520","0"
"521","0"
"522","1"
"523","0"
"524","1"
"525","1"
"526","1"
"527","0"
"528","0"
"529","0"
"530","0"
"531","1"
"532","1"
"533","1"
"534","1"
"535","0"
"536","0"
"537","1"
"538","0"
"539","1"
"540","0"
"541","0"
"542","0"
"543","1"
"544","0"
"545","0"
"546","1"
"547","1"
"548","1"
"549","0"
"550","1"
"551","0"
"552","0"
"553","0"
"554","0"
"555","1"
"556","0"
"557","0"
"558","1"
"559","1"
"560","0"
"561","0"
"562","0"
